,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
0,20MICRONS,EQ,40.55,40.6,39.6,39.8,39.95,40.05,241109,9647424.75,04-JAN-2021,1314,INE144J01027
1,21STCENMGM,EQ,10.65,10.85,10.45,10.6,10.6,10.65,17191,182104.05,04-JAN-2021,854,INE253B01015
2,3IINFOTECH,EQ,7.05,7.05,7.05,7.05,7.05,6.75,2282179,16089361.95,04-JAN-2021,577,INE748C01020
3,3MINDIA,EQ,21288.0,21300.0,21065.0,21154.65,21175.0,21127.6,3043,64443503.35,04-JAN-2021,1846,INE470A01017
4,3PLAND,EQ,11.7,11.7,10.75,11.35,11.4,11.2,7865,89189.35,04-JAN-2021,97,INE105C01023
6,5PAISA,EQ,305.9,309.8,299.3,302.8,304.0,302.15,13969,4237635.85,04-JAN-2021,352,INE618L01018
15,A2ZINFRA,EQ,5.5,5.8,5.5,5.8,5.8,5.3,836894,4785285.35,04-JAN-2021,579,INE619I01012
17,AAKASH,EQ,76.5,76.5,75.0,75.9,76.05,75.3,43927,3335675.2,04-JAN-2021,411,INE087Z01016
18,AARON,EQ,50.45,54.4,50.45,54.1,54.0,51.85,10634,571292.35,04-JAN-2021,97,INE721Z01010
19,AARTIDRUGS,EQ,751.0,756.0,735.0,739.75,740.0,735.0,689719,513134744.5,04-JAN-2021,22346,INE767A01016
20,AARTIIND,EQ,1263.0,1285.0,1262.15,1282.05,1282.0,1260.5,332674,425124306.15,04-JAN-2021,20325,INE769A01020
21,AARTISURF,EQ,1030.0,1060.0,1015.0,1034.0,1038.0,1025.6,12231,12625699.3,04-JAN-2021,1335,INE09EO01013
23,AARVI,EQ,48.4,51.3,48.4,49.65,49.5,50.3,41107,2048783.85,04-JAN-2021,367,INE754X01016
24,AAVAS,EQ,1748.8,1939.0,1673.6,1867.05,1938.0,1720.65,79683,143837806.25,04-JAN-2021,10932,INE216P01012
26,ABB,EQ,1239.1,1290.0,1235.0,1262.9,1262.0,1232.7,99581,125140433.9,04-JAN-2021,6565,INE117A01022
27,ABBOTINDIA,EQ,15793.75,15862.9,15630.9,15668.05,15698.9,15746.0,16723,262908495.05,04-JAN-2021,7391,INE358A01014
28,ABCAPITAL,EQ,89.85,91.5,88.3,89.35,89.15,89.1,4772934,428265123.35,04-JAN-2021,24630,INE674K01013
29,ABFRL,EQ,168.5,168.65,164.1,166.8,165.7,166.5,1927284,321013902.45,04-JAN-2021,21543,INE647O01011
33,ABSLBANETF,EQ,311.16,313.79,307.52,311.28,311.41,312.28,110,33965.74,04-JAN-2021,13,INF209KB1O58
34,ABSLNN50ET,EQ,318.0,319.0,314.0,319.0,319.0,313.81,124,39317.8,04-JAN-2021,14,INF209KB1B87
35,ACC,EQ,1634.0,1649.0,1628.0,1641.4,1643.65,1626.1,1446174,2369571459.3,04-JAN-2021,43847,INE012A01025
36,ACCELYA,EQ,954.95,972.95,954.95,964.35,966.0,958.85,3292,3173181.1,04-JAN-2021,664,INE793A01012
37,ACCURACY,EQ,36.8,37.65,36.1,36.2,36.2,36.8,10939,400125.65,04-JAN-2021,57,INE648Z01015
38,ACE,EQ,143.9,146.0,138.6,142.95,142.8,142.75,700191,99984608.75,04-JAN-2021,8366,INE731H01025
39,ADANIENT,EQ,492.0,502.6,486.65,494.5,493.4,491.15,4936582,2444301591.45,04-JAN-2021,47480,INE423A01024
40,ADANIGAS,EQ,380.05,381.8,371.0,375.6,375.5,376.8,1278975,481580884.15,04-JAN-2021,15167,INE399L01023
41,ADANIGREEN,EQ,1088.4,1090.0,1071.2,1082.25,1080.1,1065.95,360776,389299219.75,04-JAN-2021,24807,INE364U01010
42,ADANIPORTS,EQ,507.0,510.9,495.2,498.9,498.1,503.85,9998803,5012948738.45,04-JAN-2021,88263,INE742F01042
43,ADANIPOWER,EQ,50.7,50.9,49.9,50.2,50.15,50.15,6557749,329743748.05,04-JAN-2021,18943,INE814H01011
44,ADANITRANS,EQ,437.25,445.45,435.1,441.2,441.0,434.25,454470,200513086.0,04-JAN-2021,12576,INE931S01010
45,ADFFOODS,EQ,647.0,665.0,628.2,648.95,652.9,640.9,130886,84859640.6,04-JAN-2021,5473,INE982B01019
48,ADORWELD,EQ,274.4,280.0,273.0,274.35,273.5,274.4,19384,5343854.35,04-JAN-2021,790,INE045A01017
50,ADSL,EQ,40.95,41.05,40.45,41.05,41.05,39.1,109547,4484869.5,04-JAN-2021,394,INE102I01027
52,ADVENZYMES,EQ,335.1,338.45,328.5,332.25,331.4,336.7,282105,93753992.35,04-JAN-2021,7191,INE837H01020
53,AEGISCHEM,EQ,256.5,259.65,252.2,257.1,258.65,255.2,238997,61076964.2,04-JAN-2021,8091,INE208C01025
54,AFFLE,EQ,3885.0,4040.0,3866.0,3958.55,3955.0,3867.15,100727,399556526.5,04-JAN-2021,17239,INE00WC01019
55,AGARIND,EQ,104.05,105.15,101.25,102.6,103.6,103.75,15121,1565628.95,04-JAN-2021,407,INE204E01012
58,AGROPHOS,EQ,16.5,16.7,15.75,15.95,15.85,16.45,296854,4758924.75,04-JAN-2021,900,INE740V01019
60,AHLEAST,EQ,172.45,172.45,167.5,168.85,168.5,166.2,2020,340717.9,04-JAN-2021,88,INE926K01017
61,AHLUCONT,EQ,269.0,269.0,265.2,266.65,265.3,266.25,103201,27467955.25,04-JAN-2021,831,INE758C01029
62,AHLWEST,EQ,264.75,264.75,259.95,261.85,261.05,258.4,2633,688128.35,04-JAN-2021,115,INE915K01010
63,AIAENG,EQ,1993.7,2050.15,1976.9,2036.85,2015.0,1968.1,51394,104193177.6,04-JAN-2021,7237,INE212H01026
64,AIRAN,EQ,19.45,19.45,18.35,18.9,18.9,18.55,50651,956023.3,04-JAN-2021,308,INE645W01026
66,AJANTPHARM,EQ,1651.9,1674.9,1642.0,1649.8,1642.35,1651.05,91174,151007369.1,04-JAN-2021,9617,INE031B01049
67,AJMERA,EQ,142.4,142.4,136.55,138.85,139.45,140.7,89616,12505754.15,04-JAN-2021,1919,INE298G01027
69,AKASH,EQ,250.0,250.0,236.0,240.2,237.0,243.85,51543,12379581.6,04-JAN-2021,234,INE737W01013
71,AKSHARCHEM,EQ,266.15,279.2,266.1,272.15,273.8,264.05,111288,30373020.95,04-JAN-2021,3062,INE542B01011
72,AKSHOPTFBR,EQ,7.75,7.95,7.05,7.55,7.55,7.75,717254,5429193.45,04-JAN-2021,963,INE523B01011
73,AKZOINDIA,EQ,2456.95,2516.0,2412.25,2471.5,2484.0,2397.95,40670,100578057.55,04-JAN-2021,6197,INE133A01011
74,ALANKIT,EQ,20.0,20.4,18.85,19.05,18.85,19.8,342765,6624115.75,04-JAN-2021,1304,INE914E01040
75,ALBERTDAVD,EQ,456.8,459.0,450.0,451.0,451.05,450.85,16233,7373820.3,04-JAN-2021,871,INE155C01010
77,ALEMBICLTD,EQ,106.0,106.9,104.4,105.2,105.35,105.3,403674,42597268.65,04-JAN-2021,3995,INE426A01027
78,ALICON,EQ,381.85,384.95,363.25,373.85,374.0,377.1,15952,5947999.6,04-JAN-2021,1246,INE062D01024
79,ALKALI,EQ,48.7,51.75,48.15,50.1,50.0,48.0,151082,7601190.9,04-JAN-2021,2504,INE773I01017
80,ALKEM,EQ,2984.0,2984.0,2945.0,2967.2,2963.0,2950.75,68870,203912870.5,04-JAN-2021,7196,INE540L01014
81,ALKYLAMINE,EQ,3940.0,4625.0,3880.0,4447.3,4550.0,3880.5,365291,1553495645.7,04-JAN-2021,43044,INE150B01021
82,ALLCARGO,EQ,137.05,137.7,133.7,134.4,134.8,136.35,746711,100664407.55,04-JAN-2021,3883,INE418H01029
83,ALLSEC,EQ,299.65,299.65,285.0,288.6,288.55,293.0,15739,4557429.55,04-JAN-2021,701,INE835G01018
84,ALMONDZ,EQ,21.85,21.85,20.5,20.9,20.6,21.3,33824,701065.95,04-JAN-2021,146,INE326B01027
85,ALOKINDS,EQ,23.6,23.75,22.7,22.95,22.9,23.55,16119458,369915167.35,04-JAN-2021,24552,INE270A01029
89,AMARAJABAT,EQ,927.6,972.0,923.9,965.75,964.15,925.05,1523954,1450315752.7,04-JAN-2021,46528,INE885A01032
90,AMBER,EQ,2410.0,2436.5,2386.3,2398.5,2396.05,2386.3,96510,232490011.7,04-JAN-2021,9779,INE371P01015
91,AMBIKCO,EQ,868.9,880.0,863.1,876.15,878.3,855.7,33281,29155357.5,04-JAN-2021,1616,INE540G01014
92,AMBUJACEM,EQ,252.9,253.8,250.0,252.9,253.3,250.85,4860584,1224256067.05,04-JAN-2021,40746,INE079A01024
93,AMDIND,EQ,20.9,22.0,20.3,21.7,21.5,20.9,130101,2795224.35,04-JAN-2021,702,INE005I01014
94,AMJLAND,EQ,26.85,28.0,26.15,26.65,26.6,26.5,22631,612546.1,04-JAN-2021,195,INE606A01024
96,AMRUTANJAN,EQ,508.5,589.0,502.8,564.4,560.5,502.75,1751203,982100297.65,04-JAN-2021,55162,INE098F01031
97,ANANTRAJ,EQ,27.45,27.75,26.6,26.85,27.0,26.85,669866,18073153.85,04-JAN-2021,1748,INE242C01024
98,ANDHRACEMT,EQ,6.4,6.6,6.4,6.45,6.45,6.3,971725,6351550.3,04-JAN-2021,1165,INE666E01012
99,ANDHRAPAP,EQ,217.45,224.0,215.3,217.9,218.95,217.7,164518,36118959.2,04-JAN-2021,4520,INE435A01028
100,ANDHRSUGAR,EQ,325.0,328.5,316.0,321.0,321.1,320.85,105811,34193183.7,04-JAN-2021,2988,INE715B01013
101,ANGELBRKG,EQ,342.0,356.7,336.95,345.0,347.0,336.65,644292,223399468.3,04-JAN-2021,35172,INE732I01013
103,ANKITMETAL,EQ,1.75,1.75,1.75,1.75,1.75,1.7,46530,81427.5,04-JAN-2021,52,INE106I01010
105,ANSALHSG,EQ,7.7,7.7,7.7,7.7,7.7,7.35,20712,159482.4,04-JAN-2021,38,INE880B01015
106,ANUP,EQ,721.0,734.9,713.0,721.9,725.5,721.95,12734,9201218.85,04-JAN-2021,1269,INE294Z01018
107,APARINDS,EQ,359.95,360.0,346.3,347.55,347.5,347.9,71279,24918152.85,04-JAN-2021,1674,INE372A01015
108,APCL,EQ,210.0,216.0,206.0,214.3,215.0,212.8,143795,30285672.85,04-JAN-2021,2355,INE071F01012
109,APCOTEXIND,EQ,168.4,168.4,164.0,165.05,165.0,165.4,57880,9592809.95,04-JAN-2021,1222,INE116A01032
110,APEX,EQ,310.45,312.4,305.85,309.25,309.9,307.35,66820,20655642.45,04-JAN-2021,1583,INE346W01013
111,APLAPOLLO,EQ,864.0,897.0,862.1,891.05,885.35,859.8,567588,500246136.0,04-JAN-2021,17201,INE702C01027
112,APLLTD,EQ,1045.0,1067.9,1031.2,1062.7,1061.5,1042.6,173998,183179662.95,04-JAN-2021,16413,INE901L01018
113,APOLLO,EQ,125.1,125.9,121.3,123.45,122.9,123.8,75768,9383773.45,04-JAN-2021,1422,INE713T01010
114,APOLLOHOSP,EQ,2418.1,2429.0,2398.25,2409.25,2409.0,2414.85,527018,1270734579.25,04-JAN-2021,18493,INE437A01024
115,APOLLOPIPE,EQ,739.0,740.0,694.45,702.3,707.0,716.95,60886,43640845.85,04-JAN-2021,4528,INE126J01016
116,APOLLOTYRE,EQ,181.9,189.7,180.5,188.6,188.0,179.9,12369742,2296523491.3,04-JAN-2021,50647,INE438A01022
117,APOLSINHOT,EQ,584.4,605.0,584.35,603.0,603.0,597.05,1318,791733.75,04-JAN-2021,101,INE451F01024
118,APTECHT,EQ,158.7,158.7,153.8,156.25,156.25,156.7,313009,48944486.85,04-JAN-2021,3970,INE266F01018
119,ARCHIDPLY,EQ,45.6,46.4,43.1,46.4,46.4,42.2,1427483,65340300.05,04-JAN-2021,5604,INE877I01016
120,ARCHIES,EQ,14.25,14.5,13.8,14.35,14.45,13.95,226640,3233590.75,04-JAN-2021,546,INE731A01020
122,ARENTERP,EQ,12.7,13.0,12.7,12.8,12.8,12.65,3146,40565.85,04-JAN-2021,38,INE610C01014
123,ARIES,EQ,103.05,106.4,100.05,105.25,104.0,102.95,167637,17435954.0,04-JAN-2021,2749,INE298I01015
124,ARIHANT,EQ,25.4,25.5,22.25,24.7,25.1,23.2,11708,290797.6,04-JAN-2021,160,INE413D01011
125,ARIHANTSUP,EQ,30.75,31.1,29.65,31.1,31.1,29.65,22403,690865.7,04-JAN-2021,82,INE643K01018
126,ARMANFIN,EQ,745.95,749.85,721.75,727.2,722.0,725.9,7037,5138601.35,04-JAN-2021,624,INE109C01017
127,AROGRANITE,EQ,52.0,52.0,48.05,49.1,49.2,49.3,89296,4434442.2,04-JAN-2021,848,INE210C01013
128,ARROWGREEN,EQ,66.9,66.9,61.6,63.6,64.55,62.85,8191,527049.5,04-JAN-2021,331,INE570D01018
129,ARSHIYA,EQ,21.3,21.3,21.3,21.3,21.3,20.3,22497,479186.1,04-JAN-2021,30,INE968D01022
130,ARSSINFRA,EQ,29.75,29.75,29.75,29.75,29.75,28.35,14206,422628.5,04-JAN-2021,62,INE267I01010
132,ARVIND,EQ,48.0,48.85,47.6,48.1,48.3,47.6,1473925,70997257.7,04-JAN-2021,5203,INE034A01011
133,ARVINDFASN,EQ,156.0,158.4,153.3,156.2,155.7,154.65,354924,55431854.9,04-JAN-2021,5700,INE955V01021
134,ARVSMART,EQ,113.9,115.6,111.5,112.2,113.0,113.35,107223,12092908.95,04-JAN-2021,1596,INE034S01021
135,ASAHIINDIA,EQ,276.3,286.95,276.3,284.55,284.15,277.9,138033,39143649.4,04-JAN-2021,2631,INE439A01020
136,ASAHISONG,EQ,254.0,272.0,251.25,263.6,262.55,249.15,105979,27935989.8,04-JAN-2021,2721,INE228I01012
137,ASAL,EQ,27.1,28.0,27.05,28.0,28.0,26.7,16487,457077.35,04-JAN-2021,134,INE900C01027
138,ASALCBR,EQ,333.0,337.0,325.25,327.2,325.9,325.6,83976,27722647.1,04-JAN-2021,2916,INE073G01016
139,ASHAPURMIN,EQ,119.8,119.8,115.0,119.8,119.8,114.1,1128533,134156032.25,04-JAN-2021,5498,INE348A01023
140,ASHIANA,EQ,108.3,110.7,104.3,107.35,106.95,108.25,157519,17048617.1,04-JAN-2021,2199,INE365D01021
142,ASHOKA,EQ,94.2,94.5,92.05,92.9,92.85,93.45,902367,84342198.0,04-JAN-2021,6289,INE442H01029
143,ASHOKLEY,EQ,99.95,105.75,99.5,104.05,104.2,99.1,70313274,7292305106.75,04-JAN-2021,193586,INE208A01029
144,ASIANHOTNR,EQ,75.1,82.0,74.95,76.55,76.0,74.35,10740,832576.35,04-JAN-2021,294,INE363A01022
145,ASIANPAINT,EQ,2781.1,2791.1,2745.0,2753.7,2754.0,2775.55,1360486,3756568334.5,04-JAN-2021,75734,INE021A01026
146,ASIANTILES,EQ,283.0,288.65,280.05,287.0,285.0,282.05,260622,73773088.3,04-JAN-2021,2893,INE022I01019
147,ASPINWALL,EQ,168.5,173.0,164.7,165.5,164.7,169.05,4072,683967.4,04-JAN-2021,144,INE991I01015
148,ASTEC,EQ,1299.8,1319.4,1258.0,1308.9,1305.0,1287.85,85468,110562130.35,04-JAN-2021,9568,INE563J01010
149,ASTERDM,EQ,167.5,169.5,166.0,168.35,168.75,167.3,166656,27951403.15,04-JAN-2021,3068,INE914M01019
150,ASTRAL,EQ,1760.0,1803.05,1740.0,1795.3,1795.0,1746.35,128948,228357138.0,04-JAN-2021,11165,INE006I01046
151,ASTRAMICRO,EQ,125.5,130.7,123.2,126.8,126.8,124.85,915215,116746919.2,04-JAN-2021,7990,INE386C01029
152,ASTRAZEN,EQ,4840.0,4910.0,4600.0,4665.95,4650.0,4628.4,413070,1954642109.85,04-JAN-2021,46128,INE203A01020
153,ASTRON,EQ,54.0,54.8,43.0,52.95,52.55,53.25,82743,4343228.75,04-JAN-2021,876,INE646X01014
154,ATFL,EQ,894.2,894.2,865.8,877.45,882.9,877.5,19355,17060798.3,04-JAN-2021,1964,INE209A01019
155,ATLANTA,EQ,9.45,9.5,8.8,9.5,9.5,9.05,88781,836187.4,04-JAN-2021,279,INE285H01022
158,ATUL,EQ,6428.0,6468.0,6390.0,6456.8,6445.0,6371.2,25320,163064184.1,04-JAN-2021,5545,INE100A01010
159,ATULAUTO,EQ,184.5,189.35,184.3,185.6,186.0,184.0,175760,32808802.4,04-JAN-2021,3890,INE951D01028
160,AUBANK,EQ,890.0,891.75,868.0,883.25,879.8,875.35,1346862,1187068156.55,04-JAN-2021,29129,INE949L01017
162,AURIONPRO,EQ,90.3,93.4,90.3,91.05,91.15,90.3,27375,2521249.7,04-JAN-2021,557,INE132H01018
163,AUROPHARMA,EQ,936.1,970.0,926.65,965.75,967.5,927.75,4065761,3861445259.15,04-JAN-2021,76440,INE406A01037
164,AUSOMENT,EQ,53.5,54.15,51.05,51.8,51.5,53.55,19917,1041911.85,04-JAN-2021,222,INE218C01016
165,AUTOAXLES,EQ,1049.0,1071.8,1026.25,1064.95,1050.55,1044.15,34465,36289428.6,04-JAN-2021,2182,INE449A01011
166,AUTOIND,EQ,35.35,36.8,34.8,35.15,35.6,35.35,29538,1048158.25,04-JAN-2021,312,INE718H01014
167,AUTOLITIND,EQ,25.95,25.95,24.25,24.6,24.75,24.95,10282,257237.85,04-JAN-2021,195,INE448A01013
168,AVADHSUGAR,EQ,218.8,221.0,215.05,216.5,216.3,215.55,118051,25756789.0,04-JAN-2021,2459,INE349W01017
169,AVANTIFEED,EQ,524.8,529.45,520.1,522.25,521.75,520.3,242118,126778005.3,04-JAN-2021,9985,INE871C01038
170,AVTNPL,EQ,50.5,50.85,49.4,49.9,49.85,49.9,256475,12853518.5,04-JAN-2021,1555,INE488D01021
171,AWHCL,EQ,403.4,403.4,362.0,378.35,376.0,407.35,5717110,2156206493.05,04-JAN-2021,168998,INE01BK01022
172,AXISBANK,EQ,627.8,633.0,621.3,624.7,625.75,623.8,14068156,8811802334.35,04-JAN-2021,140952,INE238A01034
173,AXISBNKETF,EQ,314.83,315.39,308.86,312.0,312.0,312.86,2682,837495.61,04-JAN-2021,51,INF846K01X63
174,AXISCADES,EQ,60.2,60.2,58.0,58.65,58.6,57.95,57286,3374549.0,04-JAN-2021,642,INE555B01013
175,AXISGOLD,EQ,44.69,44.69,43.85,44.38,44.35,43.84,150720,6668417.08,04-JAN-2021,1478,INF846K01W80
176,AXISNIFTY,EQ,145.87,146.64,144.72,146.51,146.64,144.99,5735,835719.03,04-JAN-2021,177,INF846K01W98
180,BAJAJ-AUTO,EQ,3490.0,3528.0,3465.0,3522.45,3515.0,3481.25,647829,2267353540.55,04-JAN-2021,37592,INE917I01010
181,BAJAJCON,EQ,217.9,232.8,215.1,229.6,230.95,217.9,1092309,246674235.75,04-JAN-2021,14502,INE933K01021
182,BAJAJELEC,EQ,615.0,629.25,602.25,612.65,613.0,610.8,262898,163142125.4,04-JAN-2021,7694,INE193E01025
183,BAJAJFINSV,EQ,8940.0,9065.0,8841.75,8898.75,8915.0,8870.45,613306,5475591985.6,04-JAN-2021,49888,INE918I01018
184,BAJAJHIND,EQ,6.2,6.35,6.15,6.25,6.25,6.15,2623181,16391461.95,04-JAN-2021,2645,INE306A01021
185,BAJAJHLDNG,EQ,3139.95,3152.5,3120.35,3142.6,3142.25,3119.15,37409,117389111.75,04-JAN-2021,4522,INE118A01012
186,BAJFINANCE,EQ,5324.0,5324.0,5196.2,5216.2,5217.1,5280.15,2333659,12242329864.2,04-JAN-2021,115980,INE296A01024
187,BALAJITELE,EQ,68.85,71.9,68.5,70.25,69.95,68.3,594716,41838794.6,04-JAN-2021,4371,INE794B01026
188,BALAMINES,EQ,945.0,1009.0,945.0,1000.6,1006.0,939.2,554760,545757137.4,04-JAN-2021,20304,INE050E01027
189,BALAXI,EQ,641.2,650.0,633.35,640.35,640.0,641.15,2854,1828396.25,04-JAN-2021,123,INE618N01014
191,BALKRISIND,EQ,1640.5,1682.0,1617.0,1674.75,1670.65,1642.1,774689,1278097562.05,04-JAN-2021,33141,INE787D01026
193,BALMLAWRIE,EQ,129.9,131.05,127.1,127.95,127.8,126.9,619550,79875914.8,04-JAN-2021,7141,INE164A01016
195,BALRAMCHIN,EQ,171.55,173.4,169.1,170.6,170.35,171.5,1116300,191203890.05,04-JAN-2021,8377,INE119A01028
196,BANARBEADS,EQ,56.85,58.4,56.55,57.95,58.2,56.85,14386,831411.9,04-JAN-2021,213,INE655B01011
197,BANARISUG,EQ,1435.0,1439.8,1407.0,1412.45,1411.55,1434.95,1150,1637358.8,04-JAN-2021,245,INE459A01010
198,BANCOINDIA,EQ,146.15,149.0,144.5,146.55,146.4,146.55,193350,28484010.75,04-JAN-2021,3859,INE213C01025
199,BANDHANBNK,EQ,404.0,404.4,395.0,397.0,397.1,400.2,9725066,3868262402.8,04-JAN-2021,105948,INE545U01014
200,BANG,EQ,31.95,31.95,30.0,30.3,30.1,30.9,10124,309966.45,04-JAN-2021,145,INE863I01016
201,BANKA,EQ,56.8,56.8,56.8,56.8,56.8,54.1,12167,691085.6,04-JAN-2021,46,INE862Y01015
202,BANKBARODA,EQ,65.1,66.3,64.3,65.8,65.85,64.5,40279407,2633934665.7,04-JAN-2021,71423,INE028A01039
203,BANKBEES,EQ,316.0,316.73,310.31,314.12,314.05,313.65,737195,231418046.79,04-JAN-2021,7326,INF204KB15I9
204,BANKINDIA,EQ,50.65,50.95,50.0,50.35,50.3,50.15,3442715,173677519.2,04-JAN-2021,8474,INE084A01016
205,BANSWRAS,EQ,135.95,139.0,131.25,139.0,139.0,132.4,62144,8494371.7,04-JAN-2021,1045,INE629D01012
207,BASF,EQ,1622.0,1645.0,1610.0,1614.95,1612.0,1628.4,30196,48850654.05,04-JAN-2021,2289,INE373A01013
209,BATAINDIA,EQ,1585.0,1603.0,1566.0,1594.85,1594.0,1573.9,523821,832731605.85,04-JAN-2021,21909,INE176A01028
210,BAYERCROP,EQ,5484.0,5600.0,5450.0,5568.35,5553.0,5438.7,44613,247663419.95,04-JAN-2021,6109,INE462A01022
211,BBL,EQ,903.3,903.3,879.0,881.35,883.95,884.2,12762,11350578.45,04-JAN-2021,1241,INE464A01028
212,BBTC,EQ,1313.6,1322.8,1280.0,1297.25,1295.6,1304.75,47320,61523651.7,04-JAN-2021,3326,INE050A01025
214,BCG,EQ,9.1,9.1,9.1,9.1,9.1,8.7,502604,4573696.4,04-JAN-2021,395,INE425B01027
217,BDL,EQ,352.9,352.9,348.05,350.0,350.0,348.1,507790,177647849.1,04-JAN-2021,9594,INE171Z01018
218,BEARDSELL,EQ,10.55,10.55,9.85,10.05,9.95,9.95,24057,243104.1,04-JAN-2021,104,INE520H01022
219,BECTORFOOD,EQ,503.2,505.4,467.5,470.15,469.0,502.7,3119301,1490672480.1,04-JAN-2021,113494,INE495P01012
220,BEDMUTHA,EQ,27.9,28.0,26.6,27.3,26.6,27.9,13299,365778.4,04-JAN-2021,118,INE844K01012
221,BEL,EQ,129.0,131.8,126.9,131.3,131.4,126.4,35204855,4564357489.7,04-JAN-2021,128351,INE263A01024
222,BEML,EQ,1051.0,1051.0,997.25,1006.15,1007.0,975.45,2704793,2755231773.4,04-JAN-2021,93658,INE258A01016
223,BEPL,EQ,151.2,155.7,146.0,149.55,150.0,149.75,1264603,190441792.0,04-JAN-2021,14226,INE922A01025
224,BERGEPAINT,EQ,766.0,779.85,765.3,778.5,778.7,767.05,725041,560477518.75,04-JAN-2021,15556,INE463A01038
226,BFINVEST,EQ,299.6,303.0,294.05,295.45,295.8,298.7,30651,9143541.85,04-JAN-2021,1767,INE878K01010
227,BFUTILITIE,EQ,292.8,293.6,285.0,289.3,288.3,291.4,234615,68050887.5,04-JAN-2021,4839,INE243D01012
229,BHAGERIA,EQ,168.15,174.8,164.5,171.0,171.0,166.65,249349,42490714.85,04-JAN-2021,4898,INE354C01027
231,BHAGYAPROP,EQ,24.75,25.0,24.05,24.95,25.0,24.95,14923,370206.1,04-JAN-2021,143,INE363W01018
232,BHANDARI,EQ,3.0,3.0,2.8,2.8,2.8,2.9,7229856,20673942.3,04-JAN-2021,2722,INE474E01029
233,BHARATFORG,EQ,546.5,553.75,534.2,552.6,551.4,538.1,2925683,1592026300.45,04-JAN-2021,29050,INE465A01025
235,BHARATRAS,EQ,9774.0,9838.35,9589.05,9615.9,9601.0,9635.8,3999,38631510.2,04-JAN-2021,1646,INE838B01013
236,BHARATWIRE,EQ,39.45,39.45,37.5,38.0,38.45,38.2,59206,2276832.95,04-JAN-2021,512,INE316L01019
237,BHARTIARTL,EQ,517.0,520.5,511.6,517.1,517.05,515.15,13240524,6834336261.05,04-JAN-2021,206776,INE397D01024
238,BHEL,EQ,39.3,40.85,38.75,40.65,40.6,38.7,138885188,5559394676.2,04-JAN-2021,174855,INE257A01026
240,BIL,EQ,154.0,154.45,148.05,150.85,148.1,151.45,6671,1013744.75,04-JAN-2021,197,INE828A01016
242,BINDALAGRO,EQ,17.05,19.9,16.65,19.9,19.9,16.6,1305601,25160613.6,04-JAN-2021,3988,INE143A01010
243,BIOCON,EQ,468.0,469.8,464.45,467.0,466.95,465.75,2821496,1318690930.2,04-JAN-2021,27378,INE376G01013
245,BIRLACABLE,EQ,56.5,58.5,56.0,56.9,57.0,57.2,124846,7117931.1,04-JAN-2021,1027,INE800A01015
246,BIRLACORPN,EQ,739.8,744.0,727.85,734.6,735.35,728.35,288768,211937096.0,04-JAN-2021,8919,INE340A01012
247,BIRLAMONEY,EQ,45.75,45.75,44.5,44.95,45.0,44.75,177155,7985929.9,04-JAN-2021,1515,INE865C01022
248,BIRLATYRE,EQ,30.65,30.65,29.4,29.8,29.85,30.2,616596,18444431.65,04-JAN-2021,4028,INE0AEJ01013
250,BLBLIMITED,EQ,6.3,6.3,5.75,6.1,6.1,6.0,57656,356727.8,04-JAN-2021,77,INE791A01024
251,BLISSGVS,EQ,201.9,206.1,198.0,201.35,200.25,202.45,1044064,210451850.85,04-JAN-2021,7299,INE416D01022
252,BLKASHYAP,EQ,11.4,11.55,11.4,11.55,11.55,11.0,153969,1773645.65,04-JAN-2021,154,INE350H01032
253,BLS,EQ,85.9,91.0,85.0,89.55,89.55,85.05,175581,15404399.8,04-JAN-2021,2044,INE153T01027
255,BLUEDART,EQ,4111.0,4145.0,4005.0,4065.2,4070.45,4069.55,12077,48946585.05,04-JAN-2021,2512,INE233B01017
256,BLUESTARCO,EQ,809.2,811.95,796.25,807.45,806.0,806.65,64587,51888183.75,04-JAN-2021,4108,INE472A01039
257,BODALCHEM,EQ,83.5,84.7,81.25,82.8,82.7,82.45,1076318,89371528.45,04-JAN-2021,6880,INE338D01028
259,BOMDYEING,EQ,79.0,80.1,76.75,78.2,78.0,78.85,2951488,231766491.35,04-JAN-2021,13649,INE032A01023
260,BOROLTD,EQ,221.1,230.8,221.1,230.8,230.8,219.85,406680,93311365.8,04-JAN-2021,4417,INE02PY01013
261,BORORENEW,EQ,280.0,299.7,271.2,299.7,299.7,285.45,2875923,834819880.75,04-JAN-2021,37404,INE666D01022
262,BOSCHLTD,EQ,13030.2,13373.25,13018.3,13334.3,13285.0,12986.05,66155,875506019.25,04-JAN-2021,11871,INE323A01026
263,BPCL,EQ,384.9,396.9,384.5,395.35,396.2,381.95,8238892,3223250548.2,04-JAN-2021,80559,INE029A01011
264,BPL,EQ,22.8,23.55,22.25,23.45,23.55,22.5,188581,4353260.6,04-JAN-2021,1112,INE110A01019
265,BRFL,EQ,12.5,12.65,11.7,12.4,12.25,12.05,253968,3125681.85,04-JAN-2021,911,INE589G01011
266,BRIGADE,EQ,250.6,259.0,245.3,252.7,252.05,249.4,555832,141001824.3,04-JAN-2021,8772,INE791I01019
